Filename,Frame,Time (mins),Image row,Image col,Date,Location,Site #,Transect #,Latitude,Longitude,Rugosity,Depth,Collector,Fishing status,Spare,Spare,FOV,Relief,,Radius %
Z_144.jpg,Z_144,,1214,580,,,Z_144,Z_144,,,,,,,,,Limited,,,68.6
Z_144.jpg,Z_144,,1483,580,,,Z_144,Z_144,,,,,,,,,Limited,,,71.3
Z_144.jpg,Z_144,,1752,580,,,Z_144,Z_144,,,,,,,,,Limited,,,76.4
Z_144.jpg,Z_144,,2021,580,,,Z_144,Z_144,,,,,,,,,Limited,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,83.4
Z_144.jpg,Z_144,,139,963,,,Z_144,Z_144,,,,,,,,,Limited,,,68.4
Z_144.jpg,Z_144,,408,963,,,Z_144,Z_144,,,,,,,,,Limited,,,59.6
Z_144.jpg,Z_144,,677,963,,,Z_144,Z_144,,,,,,,,,Limited,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,52.9
Z_144.jpg,Z_144,,946,963,,,Z_144,Z_144,,,,,,,,,Limited,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,49.2
Z_144.jpg,Z_144,,1214,963,,,Z_144,Z_144,,,,,,,,,Limited,,,49.2
Z_144.jpg,Z_144,,1483,963,,,Z_144,Z_144,,,,,,,,,Limited,,,52.9
Z_144.jpg,Z_144,,1752,963,,,Z_144,Z_144,,,,,,,,,Limited,,,59.6
Z_144.jpg,Z_144,,2021,963,,,Z_144,Z_144,,,,,,,,,Limited,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,68.4
Z_144.jpg,Z_144,,139,1346,,,Z_144,Z_144,,,,,,,,,Limited,,,56.1
Z_144.jpg,Z_144,,408,1346,,,Z_144,Z_144,,,,,,,,,Limited,,,45
Z_144.jpg,Z_144,,677,1346,,,Z_144,Z_144,,,,,,,,,Limited,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,35.7
Z_144.jpg,Z_144,,946,1346,,,Z_144,Z_144,,,,,,,,,Limited,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,30
Z_144.jpg,Z_144,,1214,1346,,,Z_144,Z_144,,,,,,,,,Limited,,,30
Z_144.jpg,Z_144,,1483,1346,,,Z_144,Z_144,,,,,,,,,Limited,,,35.7
Z_144.jpg,Z_144,,1752,1346,,,Z_144,Z_144,,,,,,,,,Limited,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,45
Z_144.jpg,Z_144,,2021,1346,,,Z_144,Z_144,,,,,,,,,Limited,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,56.1
Z_144.jpg,Z_144,,139,1729,,,Z_144,Z_144,,,,,,,,,Limited,,,48.9
Z_144.jpg,Z_144,,408,1729,,,Z_144,Z_144,,,,,,,,,Limited,,,35.6
Z_144.jpg,Z_144,,677,1729,,,Z_144,Z_144,,,,,,,,,Limited,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,22.7
Z_144.jpg,Z_144,,946,1729,,,Z_144,Z_144,,,,,,,,,Limited,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,11.9
Z_144.jpg,Z_144,,1214,1729,,,Z_144,Z_144,,,,,,,,,Limited,,,11.9
Z_144.jpg,Z_144,,1483,1729,,,Z_144,Z_144,,,,,,,,,Limited,,,22.7
Z_144.jpg,Z_144,,1752,1729,,,Z_144,Z_144,,,,,,,,,Limited,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,35.6
Z_144.jpg,Z_144,,2021,1729,,,Z_144,Z_144,,,,,,,,,Limited,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,48.9
Z_144.jpg,Z_144,,139,2112,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,48.9
Z_144.jpg,Z_144,,408,2112,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,35.6
Z_144.jpg,Z_144,,677,2112,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,22.7
Z_144.jpg,Z_144,,946,2112,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,11.9
Z_144.jpg,Z_144,,1214,2112,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,11.9
Z_144.jpg,Z_144,,1483,2112,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,22.7
Z_144.jpg,Z_144,,1752,2112,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,35.6
Z_144.jpg,Z_144,,2021,2112,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,48.9
Z_144.jpg,Z_144,,139,2495,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,56.1
Z_144.jpg,Z_144,,408,2495,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,45
Z_144.jpg,Z_144,,677,2495,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,35.7
Z_144.jpg,Z_144,,946,2495,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,30
Z_144.jpg,Z_144,,1214,2495,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,30
Z_144.jpg,Z_144,,1483,2495,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,35.7
Z_144.jpg,Z_144,,1752,2495,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,45
Z_144.jpg,Z_144,,2021,2495,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,56.1
Z_144.jpg,Z_144,,139,2878,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,68.4
Z_144.jpg,Z_144,,408,2878,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,59.6
Z_144.jpg,Z_144,,677,2878,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,52.9
Z_144.jpg,Z_144,,946,2878,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,49.2
Z_144.jpg,Z_144,,1214,2878,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,49.2
Z_144.jpg,Z_144,,1483,2878,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,52.9
Z_144.jpg,Z_144,,1752,2878,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,59.6
Z_144.jpg,Z_144,,2021,2878,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,68.4
Z_144.jpg,Z_144,,139,3261,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,83.4
Z_144.jpg,Z_144,,408,3261,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,76.4
Z_144.jpg,Z_144,,677,3261,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,71.3
Z_144.jpg,Z_144,,946,3261,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,68.6
Z_144.jpg,Z_144,,1214,3261,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,68.6
Z_144.jpg,Z_144,,1483,3261,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,71.3
Z_144.jpg,Z_144,,1752,3261,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,76.4
Z_144.jpg,Z_144,,2021,3261,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,83.4
Z_144.jpg,Z_144,,139,3644,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,100
Z_144.jpg,Z_144,,408,3644,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,94.2
Z_144.jpg,Z_144,,677,3644,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,90.1
Z_144.jpg,Z_144,,946,3644,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,88
Z_144.jpg,Z_144,,1214,3644,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,88
Z_144.jpg,Z_144,,1483,3644,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,90.1
Z_144.jpg,Z_144,,1752,3644,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,94.2
Z_144.jpg,Z_144,,2021,3644,,,Z_144,Z_144,,,,,,,,,Limited,Unknown,,100
Z_145.jpg,Z_145,,139,197,,,Z_145,Z_145,,,,,,,,,Open,,,100
Z_145.jpg,Z_145,,408,197,,,Z_145,Z_145,,,,,,,,,Open,,,94.2
Z_145.jpg,Z_145,,677,197,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,90.1
Z_145.jpg,Z_145,,946,197,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,88
Z_145.jpg,Z_145,,1214,197,,,Z_145,Z_145,,,,,,,,,Open,,,88
Z_145.jpg,Z_145,,1483,197,,,Z_145,Z_145,,,,,,,,,Open,,,90.1
Z_145.jpg,Z_145,,1752,197,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,94.2
Z_145.jpg,Z_145,,2021,197,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,100
Z_145.jpg,Z_145,,139,580,,,Z_145,Z_145,,,,,,,,,Open,,,83.4
Z_145.jpg,Z_145,,408,580,,,Z_145,Z_145,,,,,,,,,Open,,,76.4
Z_145.jpg,Z_145,,677,580,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,71.3
Z_145.jpg,Z_145,,946,580,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,68.6
Z_145.jpg,Z_145,,1214,580,,,Z_145,Z_145,,,,,,,,,Open,,,68.6
Z_145.jpg,Z_145,,1483,580,,,Z_145,Z_145,,,,,,,,,Open,,,71.3
Z_145.jpg,Z_145,,1752,580,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,76.4
Z_145.jpg,Z_145,,2021,580,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,83.4
Z_145.jpg,Z_145,,139,963,,,Z_145,Z_145,,,,,,,,,Open,,,68.4
Z_145.jpg,Z_145,,408,963,,,Z_145,Z_145,,,,,,,,,Open,,,59.6
Z_145.jpg,Z_145,,677,963,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,52.9
Z_145.jpg,Z_145,,946,963,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,49.2
Z_145.jpg,Z_145,,1214,963,,,Z_145,Z_145,,,,,,,,,Open,,,49.2
Z_145.jpg,Z_145,,1483,963,,,Z_145,Z_145,,,,,,,,,Open,,,52.9
Z_145.jpg,Z_145,,1752,963,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,59.6
Z_145.jpg,Z_145,,2021,963,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,68.4
Z_145.jpg,Z_145,,139,1346,,,Z_145,Z_145,,,,,,,,,Open,,,56.1
Z_145.jpg,Z_145,,408,1346,,,Z_145,Z_145,,,,,,,,,Open,,,45
Z_145.jpg,Z_145,,677,1346,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,35.7
Z_145.jpg,Z_145,,946,1346,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,30
Z_145.jpg,Z_145,,1214,1346,,,Z_145,Z_145,,,,,,,,,Open,,,30
Z_145.jpg,Z_145,,1483,1346,,,Z_145,Z_145,,,,,,,,,Open,,,35.7
Z_145.jpg,Z_145,,1752,1346,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,45
Z_145.jpg,Z_145,,2021,1346,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,56.1
Z_145.jpg,Z_145,,139,1729,,,Z_145,Z_145,,,,,,,,,Open,,,48.9
Z_145.jpg,Z_145,,408,1729,,,Z_145,Z_145,,,,,,,,,Open,,,35.6
Z_145.jpg,Z_145,,677,1729,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,22.7
Z_145.jpg,Z_145,,946,1729,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,11.9
Z_145.jpg,Z_145,,1214,1729,,,Z_145,Z_145,,,,,,,,,Open,,,11.9
Z_145.jpg,Z_145,,1483,1729,,,Z_145,Z_145,,,,,,,,,Open,,,22.7
Z_145.jpg,Z_145,,1752,1729,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,35.6
Z_145.jpg,Z_145,,2021,1729,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,48.9
Z_145.jpg,Z_145,,139,2112,,,Z_145,Z_145,,,,,,,,,Open,,,48.9
Z_145.jpg,Z_145,,408,2112,,,Z_145,Z_145,,,,,,,,,Open,,,35.6
Z_145.jpg,Z_145,,677,2112,,,Z_145,Z_145,,,,,,,,,Open,,,22.7
Z_145.jpg,Z_145,,946,2112,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,11.9
Z_145.jpg,Z_145,,1214,2112,,,Z_145,Z_145,,,,,,,,,Open,,,11.9
Z_145.jpg,Z_145,,1483,2112,,,Z_145,Z_145,,,,,,,,,Open,,,22.7
Z_145.jpg,Z_145,,1752,2112,,,Z_145,Z_145,,,,,,,,,Open,,,35.6
Z_145.jpg,Z_145,,2021,2112,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,48.9
Z_145.jpg,Z_145,,139,2495,,,Z_145,Z_145,,,,,,,,,Open,,,56.1
Z_145.jpg,Z_145,,408,2495,,,Z_145,Z_145,,,,,,,,,Open,,,45
Z_145.jpg,Z_145,,677,2495,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,35.7
Z_145.jpg,Z_145,,946,2495,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,30
Z_145.jpg,Z_145,,1214,2495,,,Z_145,Z_145,,,,,,,,,Open,,,30
Z_145.jpg,Z_145,,1483,2495,,,Z_145,Z_145,,,,,,,,,Open,,,35.7
Z_145.jpg,Z_145,,1752,2495,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,45
Z_145.jpg,Z_145,,2021,2495,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,56.1
Z_145.jpg,Z_145,,139,2878,,,Z_145,Z_145,,,,,,,,,Open,,,68.4
Z_145.jpg,Z_145,,408,2878,,,Z_145,Z_145,,,,,,,,,Open,,,59.6
Z_145.jpg,Z_145,,677,2878,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,52.9
Z_145.jpg,Z_145,,946,2878,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,49.2
Z_145.jpg,Z_145,,1214,2878,,,Z_145,Z_145,,,,,,,,,Open,,,49.2
Z_145.jpg,Z_145,,1483,2878,,,Z_145,Z_145,,,,,,,,,Open,,,52.9
Z_145.jpg,Z_145,,1752,2878,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,59.6
Z_145.jpg,Z_145,,2021,2878,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,68.4
Z_145.jpg,Z_145,,139,3261,,,Z_145,Z_145,,,,,,,,,Open,,,83.4
Z_145.jpg,Z_145,,408,3261,,,Z_145,Z_145,,,,,,,,,Open,,,76.4
Z_145.jpg,Z_145,,677,3261,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,71.3
Z_145.jpg,Z_145,,946,3261,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,68.6
Z_145.jpg,Z_145,,1214,3261,,,Z_145,Z_145,,,,,,,,,Open,,,68.6
Z_145.jpg,Z_145,,1483,3261,,,Z_145,Z_145,,,,,,,,,Open,,,71.3
Z_145.jpg,Z_145,,1752,3261,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,76.4
Z_145.jpg,Z_145,,2021,3261,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,83.4
Z_145.jpg,Z_145,,139,3644,,,Z_145,Z_145,,,,,,,,,Open,,,100
Z_145.jpg,Z_145,,408,3644,,,Z_145,Z_145,,,,,,,,,Open,,,94.2
Z_145.jpg,Z_145,,677,3644,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,90.1
Z_145.jpg,Z_145,,946,3644,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,88
Z_145.jpg,Z_145,,1214,3644,,,Z_145,Z_145,,,,,,,,,Open,,,88
Z_145.jpg,Z_145,,1483,3644,,,Z_145,Z_145,,,,,,,,,Open,,,90.1
Z_145.jpg,Z_145,,1752,3644,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,94.2
Z_145.jpg,Z_145,,2021,3644,,,Z_145,Z_145,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,100
Z_146.jpg,Z_146,,139,197,,,Z_146,Z_146,,,,,,,,,Open,,,100
Z_146.jpg,Z_146,,408,197,,,Z_146,Z_146,,,,,,,,,Open,,,94.2
Z_146.jpg,Z_146,,677,197,,,Z_146,Z_146,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,90.1
Z_146.jpg,Z_146,,946,197,,,Z_146,Z_146,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,88
Z_146.jpg,Z_146,,1214,197,,,Z_146,Z_146,,,,,,,,,Open,,,88
Z_146.jpg,Z_146,,1483,197,,,Z_146,Z_146,,,,,,,,,Open,,,90.1
Z_146.jpg,Z_146,,1752,197,,,Z_146,Z_146,,,,,,,,,Open,1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope,,94.2
Z_146.jpg,Z_146,,2021,197,,,Z_146,Z_146,,,,,,,,,Open,1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope,,100
Z_146.jpg,Z_146,,139,580,,,Z_146,Z_146,,,,,,,,,Open,,,83.4
Z_146.jpg,Z_146,,408,580,,,Z_146,Z_146,,,,,,,,,Open,,,76.4
Z_146.jpg,Z_146,,677,580,,,Z_146,Z_146,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,71.3
Z_146.jpg,Z_146,,946,580,,,Z_146,Z_146,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,68.6
Z_146.jpg,Z_146,,1214,580,,,Z_146,Z_146,,,,,,,,,Open,,,68.6
Z_146.jpg,Z_146,,1483,580,,,Z_146,Z_146,,,,,,,,,Open,,,71.3
Z_146.jpg,Z_146,,1752,580,,,Z_146,Z_146,,,,,,,,,Open,1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope,,76.4
Z_146.jpg,Z_146,,2021,580,,,Z_146,Z_146,,,,,,,,,Open,1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope,,83.4
Z_146.jpg,Z_146,,139,963,,,Z_146,Z_146,,,,,,,,,Open,,,68.4
Z_146.jpg,Z_146,,408,963,,,Z_146,Z_146,,,,,,,,,Open,,,59.6
Z_146.jpg,Z_146,,677,963,,,Z_146,Z_146,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,52.9
Z_146.jpg,Z_146,,946,963,,,Z_146,Z_146,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,49.2
Z_146.jpg,Z_146,,1214,963,,,Z_146,Z_146,,,,,,,,,Open,,,49.2
Z_146.jpg,Z_146,,1483,963,,,Z_146,Z_146,,,,,,,,,Open,,,52.9
Z_146.jpg,Z_146,,1752,963,,,Z_146,Z_146,,,,,,,,,Open,1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope,,59.6
Z_146.jpg,Z_146,,2021,963,,,Z_146,Z_146,,,,,,,,,Open,1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope,,68.4
Z_146.jpg,Z_146,,139,1346,,,Z_146,Z_146,,,,,,,,,Open,,,56.1
Z_146.jpg,Z_146,,408,1346,,,Z_146,Z_146,,,,,,,,,Open,,,45
Z_146.jpg,Z_146,,677,1346,,,Z_146,Z_146,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,35.7
Z_146.jpg,Z_146,,946,1346,,,Z_146,Z_146,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,30
Z_146.jpg,Z_146,,1214,1346,,,Z_146,Z_146,,,,,,,,,Open,,,30
Z_146.jpg,Z_146,,1483,1346,,,Z_146,Z_146,,,,,,,,,Open,,,35.7
Z_146.jpg,Z_146,,1752,1346,,,Z_146,Z_146,,,,,,,,,Open,1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope,,45
Z_146.jpg,Z_146,,2021,1346,,,Z_146,Z_146,,,,,,,,,Open,1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope,,56.1
Z_146.jpg,Z_146,,139,1729,,,Z_146,Z_146,,,,,,,,,Open,,,48.9
Z_146.jpg,Z_146,,408,1729,,,Z_146,Z_146,,,,,,,,,Open,,,35.6
Z_146.jpg,Z_146,,677,1729,,,Z_146,Z_146,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,22.7
Z_146.jpg,Z_146,,946,1729,,,Z_146,Z_146,,,,,,,,,Open,"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope",,11.9
Z_146.jpg,Z_146,,1214,1729,,,Z_146,Z_146,,,,,,,,,Open,,,11.9
Z_146.jpg,Z_146,,1483,1729,,,Z_146,Z_146,,,,,,,,,Open,,,22.7
Z_146.jpg,Z_146,,1752,1729,,,Z_146,Z_146,,,,,,,,,Open,1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope,,35.6
Z_146.jpg,Z_146,,2021,1729,,,Z_146,Z_146,,,,,,,,,Open,1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope,,48.9
Z_146.jpg,Z_146,,139,2112,,,Z_146,Z_146,,,,,,,,,,Unknown,,48.9
Z_146.jpg,Z_146,,408,2112,,,Z_146,Z_146,,,,,,,,,,Unknown,,35.6
Z_146.jpg,Z_146,,677,2112,,,Z_146,Z_146,,,,,,,,,,Unknown,,22.7
Z_146.jpg,Z_146,,946,2112,,,Z_146,Z_146,,,,,,,,,,Unknown,,11.9
Z_146.jpg,Z_146,,1214,2112,,,Z_146,Z_146,,,,,,,,,Open,,,11.9
Z_146.jpg,Z_146,,1483,2112,,,Z_146,Z_146,,,,,,,,,Open,,,22.7
Z_146.jpg,Z_146,,1752,2112,,,Z_146,Z_146,,,,,,,,,Open,1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope,,35.6
Z_146.jpg,Z_146,,2021,2112,,,Z_146,Z_146,,,,,,,,,Open,1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope,,48.9
Z_146.jpg,Z_146,,139,2495,,,Z_146,Z_146,,,,,,,,,,Unknown,,56.1
Z_146.jpg,Z_146,,408,2495,,,Z_146,Z_146,,,,,,,,,,Unknown,,45
Z_146.jpg,Z_146,,677,2495,,,Z_146,Z_146,,,,,,,,,,Unknown,,35.7
Z_146.jpg,Z_146,,946,2495,,,Z_146,Z_146,,,,,,,,,,Unknown,,30
Z_146.jpg,Z_146,,1214,2495,,,Z_146,Z_146,,,,,,,,,Open,,,30
Z_146.jpg,Z_146,,1483,2495,,,Z_146,Z_146,,,,,,,,,Open,,,35.7
Z_146.jpg,Z_146,,1752,2495,,,Z_146,Z_146,,,,,,,,,Open,1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope,,45
Z_146.jpg,Z_146,,2021,2495,,,Z_146,Z_146,,,,,,,,,Open,1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope,,56.1
Z_146.jpg,Z_146,,139,2878,,,Z_146,Z_146,,,,,,,,,,Unknown,,68.4
Z_146.jpg,Z_146,,408,2878,,,Z_146,Z_146,,,,,,,,,,Unknown,,59.6
Z_146.jpg,Z_146,,677,2878,,,Z_146,Z_146,,,,,,,,,,Unknown,,52.9
Z_146.jpg,Z_146,,946,2878,,,Z_146,Z_146,,,,,,,,,,Unknown,,49.2
Z_146.jpg,Z_146,,1214,2878,,,Z_146,Z_146,,,,,,,,,Open,,,49.2
Z_146.jpg,Z_146,,1483,2878,,,Z_146,Z_146,,,,,,,,,Open,,,52.9
Z_146.jpg,Z_146,,1752,2878,,,Z_146,Z_146,,,,,,,,,Open,1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope,,59.6
Z_146.jpg,Z_146,,2021,2878,,,Z_146,Z_146,,,,,,,,,Open,1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope,,68.4
Z_146.jpg,Z_146,,139,3261,,,Z_146,Z_146,,,,,,,,,,Unknown,,83.4
Z_146.jpg,Z_146,,408,3261,,,Z_146,Z_146,,,,,,,,,,Unknown,,76.4
Z_146.jpg,Z_146,,677,3261,,,Z_146,Z_146,,,,,,,,,,Unknown,,71.3
Z_146.jpg,Z_146,,946,3261,,,Z_146,Z_146,,,,,,,,,,Unknown,,68.6
Z_146.jpg,Z_146,,1214,3261,,,Z_146,Z_146,,,,,,,,,Open,,,68.6
Z_146.jpg,Z_146,,1483,3261,,,Z_146,Z_146,,,,,,,,,Open,,,71.3
Z_146.jpg,Z_146,,1752,3261,,,Z_146,Z_146,,,,,,,,,Open,1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope,,76.4
Z_146.jpg,Z_146,,2021,3261,,,Z_146,Z_146,,,,,,,,,Open,1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope,,83.4
Z_146.jpg,Z_146,,139,3644,,,Z_146,Z_146,,,,,,,,,,Unknown,,100
Z_146.jpg,Z_146,,408,3644,,,Z_146,Z_146,,,,,,,,,,Unknown,,94.2
Z_146.jpg,Z_146,,677,3644,,,Z_146,Z_146,,,,,,,,,,Unknown,,90.1
Z_146.jpg,Z_146,,946,3644,,,Z_146,Z_146,,,,,,,,,,Unknown,,88
Z_146.jpg,Z_146,,1214,3644,,,Z_146,Z_146,,,,,,,,,Open,,,88
Z_146.jpg,Z_146,,1483,3644,,,Z_146,Z_146,,,,,,,,,Open,,,90.1
Z_146.jpg,Z_146,,1752,3644,,,Z_146,Z_146,,,,,,,,,Open,1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope,,94.2
