"sample","campaignid","direction","detailed.Anthropogenic Debris..","detailed.Ascidians..","detailed.Ascidians.Colonial.","detailed.Ascidians.Solitary.","detailed.Bedforms..","detailed.Bedforms.Ripples (<10cm height).","detailed.Bedforms.Waves (>10cm height).","detailed.Bioturbation..","detailed.Bioturbation.Burrow cluster.","detailed.Bioturbation.Rounded crater ring.","detailed.Bioturbation.Small mound.","detailed.Black & Octocorals.Black & Octocorals.","detailed.Black & Octocorals.Black & Octocorals.Branching (3D)","detailed.Black & Octocorals.Black & Octocorals.Fan (2D)","detailed.Black & Octocorals.Black & Octocorals.Quill (seapen)","detailed.Black & Octocorals.Black & Octocorals.Whip","detailed.Bryozoa..","detailed.Bryozoa.Branching.","detailed.Bryozoa.Dendroid.","detailed.Bryozoa.Fenestrate.","detailed.Bryozoa.Foliaceous.","detailed.Cnidaria.Zoanthids.","detailed.Consolidated.Boulder.Turf mat","detailed.Consolidated.Boulder.Veneer","detailed.Consolidated.Cobbles.","detailed.Consolidated.Cobbles.No biota","detailed.Consolidated.Cobbles.Turf mat","detailed.Consolidated.Cobbles.Veneer","detailed.Consolidated.Rock.","detailed.Consolidated.Rock.No biota","detailed.Consolidated.Rock.Turf mat","detailed.Consolidated.Rock.Veneer","detailed.Echinoderms..","detailed.Fishes..","detailed.Fishes.Rays & skates.","detailed.Hydroids..","detailed.Invertebrate Complex..","detailed.Invertebrate Complex.Complex 1.","detailed.Macroalgae..","detailed.Macroalgae.Articulated calcareous.","detailed.Macroalgae.Brown.","detailed.Macroalgae.Brown.Drift","detailed.Macroalgae.Brown.Ecklonia radiata","detailed.Macroalgae.Brown.Scytothalia dorycarpa","detailed.Macroalgae.Brown.Unidentifiable","detailed.Macroalgae.Drift.","detailed.Macroalgae.Encrusting.Red","detailed.Macroalgae.Erect course branching.Brown","detailed.Macroalgae.Erect course branching.Green","detailed.Macroalgae.Erect course branching.Red","detailed.Macroalgae.Erect fine branching.Brown","detailed.Macroalgae.Erect fine branching.Green","detailed.Macroalgae.Erect fine branching.Red","detailed.Macroalgae.Filamentous and filiform.","detailed.Macroalgae.Globose/saccate.","detailed.Macroalgae.Green.","detailed.Macroalgae.Laminate.","detailed.Macroalgae.Large canopy-forming.Ecklonia radiata","detailed.Macroalgae.Red.","detailed.Macroalgae.Red.Calcareous","detailed.Macroalgae.Red.Foliose","detailed.Macroalgae.Red.Non-calcareous","detailed.Macroalgae.Sheet-like membranous.","detailed.Macroalgae.Small mixed.","detailed.Matrix..","detailed.Octocoral/Black.Branching (3D).","detailed.Octocoral/Black.Fan (2D).","detailed.Octocoral/Black.Quill (sea pen).","detailed.Octocoral/Black.Whip.","detailed.Seagrasses.Elliptical leaves.Halophila sp.","detailed.Seagrasses.Posidonia sp. (Caab 63600903).","detailed.Seagrasses.Strap-like leaves.","detailed.Seagrasses.Strap-like leaves.Amphibolis sp. with epiphytes algae","detailed.Seagrasses.Strap-like leaves.Posidonia sp.","detailed.Seagrasses.Strap-like leaves.Posidonia sp. with epiphytes algae","detailed.Seagrasses.Strap-like leaves.Rupia sp.","detailed.Seagrasses.Strap-like leaves.Thalassodendrum sp. with epiphytes algae","detailed.Seagrasses.Strap-like leaves.Zostera sp.","detailed.Seagrasses.Zostera sp. (Caab 63600903).","detailed.Sponges.Balls.","detailed.Sponges.Barrels.","detailed.Sponges.Branching.","detailed.Sponges.Creeping / ramose.","detailed.Sponges.Crusts.","detailed.Sponges.Cryptic.","detailed.Sponges.Cups.","detailed.Sponges.Cups.Cup / goblet","detailed.Sponges.Cups.Incomplete cup / curled fan","detailed.Sponges.Cups.Tables / discs","detailed.Sponges.Encrusting.","detailed.Sponges.Erect forms.","detailed.Sponges.Hollow forms.","detailed.Sponges.Laminar.","detailed.Sponges.Massive forms.","detailed.Sponges.Palmate.","detailed.Sponges.Simple.","detailed.Sponges.Small mixed.","detailed.Sponges.Stalked.","detailed.Sponges.Tubes and chimneys.","detailed.Stony corals.Foliose / plate.Live","detailed.Stony corals.Massive.Live","detailed.Stony corals.Stony corals.Encrusting","detailed.Unconsolidated.Pebble / gravel (biogenic).","detailed.Unconsolidated.Pebble / gravel.Biologenic","detailed.Unconsolidated.Pebble / gravel.Gravel (2-10mm)","detailed.Unconsolidated.Pebble / gravel.Pebble (10-64mm)","detailed.Unconsolidated.Pebble.gravel (biogenic)","detailed.Unconsolidated.Pebble.gravel (gravel 2-10mm)","detailed.Unconsolidated.Pebble.gravel (pebble 10-64mm)","detailed.Unconsolidated.Sand / mud (<2mm).Coarse sand (with shell fragments)","detailed.Unconsolidated.Sand / mud (<2mm).Fine sand (no shell fragments)","detailed.Unconsolidated.Sand.mud (coarse sand)","detailed.Unconsolidated.Sand.mud (fine sand)","detailed.Worms.Other polychaetes.","detailed.Worms.Tube worms.","broad.total.points.annotated","latitude","longitude","date","site","location","successful.count"
"Z_32","202205_ZEEHAN_AMP_BOSS","W",0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-39.932182,143.63672,"20220504","Z_32","Zeehan","Y"
"Z_33","202205_ZEEHAN_AMP_BOSS","E",0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-39.861781,143.24501,"20220512","Z_33","Zeehan","Y"
"Z_33","202205_ZEEHAN_AMP_BOSS","N",0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,-39.861781,143.24501,"20220512","Z_33","Zeehan","Y"
"Z_33","202205_ZEEHAN_AMP_BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,-39.861781,143.24501,"20220512","Z_33","Zeehan","Y"
"Z_33","202205_ZEEHAN_AMP_BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,19,-39.861781,143.24501,"20220512","Z_33","Zeehan","Y"
"Z_34","202205_ZEEHAN_AMP_BOSS","E",0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-39.938728,143.45456,"20220505","Z_34","Zeehan","Y"
"Z_34","202205_ZEEHAN_AMP_BOSS","N",0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-39.938728,143.45456,"20220505","Z_34","Zeehan","Y"
"Z_34","202205_ZEEHAN_AMP_BOSS","S",0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-39.938728,143.45456,"20220505","Z_34","Zeehan","Y"
"Z_34","202205_ZEEHAN_AMP_BOSS","W",0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,-39.938728,143.45456,"20220505","Z_34","Zeehan","Y"
"Z_35","202205_ZEEHAN_AMP_BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-39.834757,143.44474,"20220509","Z_35","Zeehan","Y"
"Z_35","202205_ZEEHAN_AMP_BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,18,-39.834757,143.44474,"20220509","Z_35","Zeehan","Y"
"Z_35","202205_ZEEHAN_AMP_BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,16,-39.834757,143.44474,"20220509","Z_35","Zeehan","Y"
"Z_35","202205_ZEEHAN_AMP_BOSS","W",0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-39.834757,143.44474,"20220509","Z_35","Zeehan","Y"
"Z_36","202205_ZEEHAN_AMP_BOSS","E",0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,-39.927989,143.31824,"20220513","Z_36","Zeehan","Y"
"Z_36","202205_ZEEHAN_AMP_BOSS","N",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,-39.927989,143.31824,"20220513","Z_36","Zeehan","Y"
"Z_36","202205_ZEEHAN_AMP_BOSS","S",0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,-39.927989,143.31824,"20220513","Z_36","Zeehan","Y"
"Z_36","202205_ZEEHAN_AMP_BOSS","W",0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-39.927989,143.31824,"20220513","Z_36","Zeehan","Y"
"Z_38","202205_ZEEHAN_AMP_BOSS","E",0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,-39.825456,143.3541,"20220511","Z_38","Zeehan","Y"
"Z_38","202205_ZEEHAN_AMP_BOSS","N",0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,-39.825456,143.3541,"20220511","Z_38","Zeehan","Y"
"Z_38","202205_ZEEHAN_AMP_BOSS","S",0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-39.825456,143.3541,"20220511","Z_38","Zeehan","Y"
"Z_38","202205_ZEEHAN_AMP_BOSS","W",0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,-39.825456,143.3541,"20220511","Z_38","Zeehan","Y"
"Z_39","202205_ZEEHAN_AMP_BOSS","E",0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-39.893221,143.31251,"20220513","Z_39","Zeehan","Y"
"Z_39","202205_ZEEHAN_AMP_BOSS","N",0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-39.893221,143.31251,"20220513","Z_39","Zeehan","Y"
"Z_39","202205_ZEEHAN_AMP_BOSS","S",0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-39.893221,143.31251,"20220513","Z_39","Zeehan","Y"
"Z_39","202205_ZEEHAN_AMP_BOSS","W",0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-39.893221,143.31251,"20220513","Z_39","Zeehan","Y"
"Z_4","202205_ZEEHAN_AMP_BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,14,-39.876136,143.21289,"20220511","Z_4","Zeehan","Y"
"Z_4","202205_ZEEHAN_AMP_BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,16,-39.876136,143.21289,"20220511","Z_4","Zeehan","Y"
"Z_4","202205_ZEEHAN_AMP_BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,16,-39.876136,143.21289,"20220511","Z_4","Zeehan","Y"
"Z_4","202205_ZEEHAN_AMP_BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,20,-39.876136,143.21289,"20220511","Z_4","Zeehan","Y"
"Z_40","202205_ZEEHAN_AMP_BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,19,-39.930112,143.24969,"20220512","Z_40","Zeehan","Y"
"Z_40","202205_ZEEHAN_AMP_BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,16,-39.930112,143.24969,"20220512","Z_40","Zeehan","Y"
"Z_40","202205_ZEEHAN_AMP_BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,20,-39.930112,143.24969,"20220512","Z_40","Zeehan","Y"
"Z_40","202205_ZEEHAN_AMP_BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,15,-39.930112,143.24969,"20220512","Z_40","Zeehan","Y"
"Z_41","202205_ZEEHAN_AMP_BOSS","E",0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-39.80101,143.46925,"20220508","Z_41","Zeehan","Y"
"Z_41","202205_ZEEHAN_AMP_BOSS","N",0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-39.80101,143.46925,"20220508","Z_41","Zeehan","Y"
"Z_41","202205_ZEEHAN_AMP_BOSS","S",0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-39.80101,143.46925,"20220508","Z_41","Zeehan","Y"
"Z_41","202205_ZEEHAN_AMP_BOSS","W",0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,-39.80101,143.46925,"20220508","Z_41","Zeehan","Y"
"Z_42","202205_ZEEHAN_AMP_BOSS","E",0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-39.870276,143.40491,"20220509","Z_42","Zeehan","Y"
"Z_42","202205_ZEEHAN_AMP_BOSS","N",0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-39.870276,143.40491,"20220509","Z_42","Zeehan","Y"
